"Region","year","RptArea","Log_rfharv","Gui_nonpelharv","Gui_Yeh","gui_pYEinNonpel","gui_var_pYEinNonpel","GuiYE","var_GuiYE","sqrt_GuiYE","GuiYE_UPRLWR95","blank","PRIV_rfharv","var_PRIV_rfharv","priv_pYE","priv_var_pYE","gui_pYE","var_gui_pYE","Priv_YE","var_PrivYE","sqrt_PrivYE","PrivYE_UPRLWR95","blank2","TotalYEharv","var_totalYEharv","sqrt_totalYE","TotalYE_UPRLWR95"
"SC",2019,"CI",16061,985,445,NA,NA,445,0,0,0,NA,11565.4935365356,7400162.77937075,0.00877193,3.83039e-05,NA,NA,101.451699717943,5976.42782125407,77.3073594249219,151.522424472847,NA,546.451699717943,5976.42782125407,77.3073594249219,151.522424472847
"SC",2020,"CI",9784,650,250,NA,NA,250,0,0,0,NA,10340.8130081301,6856537.92502457,0.0526315789473684,0.000664819944598338,NA,NA,544.253316217373,94642.3443424305,307.639958949468,602.974319540958,NA,794.253316217373,94642.3443424305,307.639958949468,602.974319540958
"SC",2021,"CI",14326,1101,396,NA,NA,396,0,0,0,NA,7068.2694391332,3061133.83121908,0.024390243902439,0.00029376987536813,NA,NA,172.396815588615,17397.1585706986,131.898288733018,258.520645916715,NA,568.396815588615,17397.1585706986,131.898288733018,258.520645916715
"SC",2022,"CI",13588,1124,314,NA,NA,314,0,0,0,NA,9089.75070772926,3966631.05564456,0.00793650793650794,6.29881582262535e-05,NA,NA,72.1408786327719,5704.00793902455,75.5248829130145,148.028770509508,NA,386.140878632772,5704.00793902455,75.5248829130145,148.028770509508
"SC",2023,"CI",11260,1380,438,NA,NA,438,0,0,0,NA,5105.20419827497,1435415.25760218,0.0271195685698985,7.9440011372528e-05,NA,NA,138.450935318452,3240.18944581871,56.9226619705957,111.568417462368,NA,576.450935318452,3240.18944581871,56.9226619705957,111.568417462368
"SC",2024,"CI",12430,1655,616,NA,NA,616,0,0,0,NA,3302.48141030996,868353.141610741,0.0269338850736815,7.74450293116585e-05,NA,NA,88.9486547632581,1541.82785802076,39.2661159018913,76.9615871677069,NA,704.948654763258,1541.82785802076,39.2661159018913,76.9615871677069
"SC",1998,"EASTSIDE",157,82,NA,0.577479162683687,0.0538219039837995,47.3532913400623,361.898482387068,19.0236295797376,37.2863139762857,NA,22.1083155336663,350.741043579169,NA,NA,0.0334281401078281,0.000435187556106247,0.73903986920747,0.757280338672505,0.870218557991328,1.705628373663,NA,48.0923312092698,362.65576272574,19.0435228549168,37.325304795637
"SC",1999,"EASTSIDE",121,21,NA,0.577479162683687,0.0538219039837995,12.1270624163574,23.7354596568556,4.87190513627427,9.54893406709756,NA,16.687051745013,206.217044614773,NA,NA,0.0334281401078281,0.000435187556106247,0.557817103718873,0.441359703822852,0.664349082804253,1.30212420229634,NA,12.6848795200763,24.1768193606784,4.9169929185101,9.63730612027979
"SC",2000,"EASTSIDE",423,43,NA,0.577479162683687,0.0538219039837995,24.8316039953985,99.5167004660453,9.97580575522826,19.5525792802474,NA,58.3357263482687,2520.19736192041,NA,NA,0.0334281401078281,0.000435187556106247,1.95005483366185,5.3938973051922,2.32247654567107,4.55205402951529,NA,26.7816588290604,104.910597771237,10.2425874548982,20.0754714116004
"SC",2001,"EASTSIDE",298,67,NA,0.577479162683687,0.0538219039837995,38.691103899807,241.606526983276,15.5436973395417,30.4656467855017,NA,41.0970365290404,1250.79560344036,NA,NA,0.0334281401078281,0.000435187556106247,1.37379749510929,2.67703757518507,1.63616550971626,3.20688439904387,NA,40.0649013949163,244.283564558461,15.6295733965602,30.6339638572579
"SC",2002,"EASTSIDE",319,50,NA,0.577479162683687,0.0538219039837995,28.8739581341844,134.554759959499,11.5997741339863,22.7355573026132,NA,43.9931364186708,1433.29367372747,NA,NA,0.0334281401078281,0.000435187556106247,1.47060872798612,3.06763232161172,1.75146576375667,3.43287289696307,NA,30.3445668621705,137.62239228111,11.7312570631246,22.9932638437242
"SC",2003,"EASTSIDE",1012,48,NA,0.577479162683687,0.0538219039837995,27.718999808817,124.005666778674,11.1357831686269,21.8261350105087,NA,139.564432776473,14424.9674844582,NA,NA,0.0334281401078281,0.000435187556106247,4.66537941292149,30.8732936624514,5.55637414709012,10.8904933282966,NA,32.3843792217385,154.878960441125,12.4450375829535,24.3922736625889
"SC",2004,"EASTSIDE",730,58,NA,0.577479162683687,0.0538219039837995,33.4937914356539,181.056885001502,13.4557379954242,26.3732464710314,NA,100.673948544294,7505.84407316527,NA,NA,0.0334281401078281,0.000435187556106247,3.36534285714692,16.0645165061948,4.00805644997607,7.8557906419531,NA,36.8591342928008,197.121401507696,14.039992931184,27.5183861451206
"SC",2005,"EASTSIDE",1242,168,NA,0.577479162683687,0.0538219039837995,97.0164993308594,1519.06941803876,38.9752410901941,76.3914725367805,NA,171.283622043853,21726.8621821695,NA,NA,0.0334281401078281,0.000435187556106247,5.72569291585819,46.5013038841469,6.81918645324696,13.365605448364,NA,102.742192246718,1565.5707219229,39.567293588555,77.5518954335678
"SC",2006,"EASTSIDE",1516,160,122,NA,NA,122,0,0,0,NA,209.070830127602,32370.7096570023,NA,NA,0.0334281401078281,0.000435187556106247,6.98884900196539,69.2819880793042,8.3235802440599,16.3142172783574,NA,128.988849001965,69.2819880793042,8.3235802440599,16.3142172783574
"SC",2007,"EASTSIDE",3481,171,108,NA,NA,108,0,0,0,NA,480.063034085871,170671.837576007,NA,NA,0.0334281401078281,0.000435187556106247,16.0476143640116,365.283441163485,19.1123897292695,37.4602838693681,NA,124.047614364012,365.283441163485,19.1123897292695,37.4602838693681
"SC",2008,"EASTSIDE",2311,213,140,NA,NA,140,0,0,0,NA,318.708897377894,75223.5298635378,NA,NA,0.0334281401078281,0.000435187556106247,10.6538456751596,160.998500017792,12.6885184327325,24.8694961281556,NA,150.65384567516,160.998500017792,12.6885184327325,24.8694961281556
"SC",2009,"EASTSIDE",2296,49,30,NA,NA,30,0,0,0,NA,316.640254599587,74250.1927371049,NA,NA,0.0334281401078281,0.000435187556106247,10.5846947945333,158.915297891388,12.6061611084179,24.7080757724991,NA,40.5846947945333,158.915297891388,12.6061611084179,24.7080757724991
"SC",2010,"EASTSIDE",2555,892,74,NA,NA,74,0,0,0,NA,352.358819905028,91946.5898962746,NA,NA,0.0334281401078281,0.000435187556106247,11.7787000000142,196.790327200886,14.0281975749163,27.4952672468359,NA,85.7787000000142,196.790327200886,14.0281975749163,27.4952672468359
"SC",2011,"EASTSIDE",1928,75,39,NA,NA,39,0,0,0,NA,51.4612042209808,1649.96208496157,NA,NA,0.0334281401078281,0.000435187556106247,1.7202523448165,3.7142653652265,1.92724294400745,3.7773961702546,NA,40.7202523448165,3.7142653652265,1.92724294400745,3.7773961702546
"SC",2012,"EASTSIDE",3433,223,76,NA,NA,76,0,0,0,NA,276.3989021043,25117.984568883,NA,NA,0.0334281401078281,0.000435187556106247,9.23950122519241,72.2456310314887,8.49974299796698,16.6594962760153,NA,85.2395012251924,72.2456310314887,8.49974299796698,16.6594962760153
"SC",2013,"EASTSIDE",2207,126,54,NA,NA,54,0,0,0,NA,351.779886148008,93936.2648939072,NA,NA,0.0334281401078281,0.000435187556106247,11.7593473212714,199.702148464216,14.1316010580619,27.6979380738013,NA,65.7593473212714,199.702148464216,14.1316010580619,27.6979380738013
"SC",2014,"EASTSIDE",3551,166,131,NA,NA,131,0,0,0,NA,250.879498184219,23714.5514360069,NA,NA,0.0334281401078281,0.000435187556106247,8.38643501548367,64.2108113229204,8.01316487556074,15.7058031560991,NA,139.386435015484,64.2108113229204,8.01316487556074,15.7058031560991
"SC",2015,"EASTSIDE",2787,152,149,NA,NA,149,0,0,0,NA,932.19872110182,360398.183163205,NA,NA,0.0334281401078281,0.000435187556106247,31.1616694573298,937.739922366766,30.6225394499993,60.0201773219987,NA,180.16166945733,937.739922366766,30.6225394499993,60.0201773219987
"SC",2016,"EASTSIDE",3561,169,99,NA,NA,99,0,0,0,NA,418.190684713376,86017.5798102307,NA,NA,0.0334281401078281,0.000435187556106247,13.9793368003873,209.660412802972,14.4796551341174,28.3801240628701,NA,112.979336800387,209.660412802972,14.4796551341174,28.3801240628701
"SC",2017,"EASTSIDE",3933,56,37,NA,NA,37,0,0,0,NA,1353.80317164179,628325.573566688,NA,NA,0.0334281401078281,0.000435187556106247,45.2551221000639,1773.16031260774,42.1089101332217,82.5334638611145,NA,82.2551221000639,1773.16031260774,42.1089101332217,82.5334638611145
"SC",2018,"EASTSIDE",3914,224,102,NA,NA,102,0,0,0,NA,302.279627163782,37596.4489918866,NA,NA,0.0334281401078281,0.000435187556106247,10.1046457285729,98.1376842480493,9.90644660047433,19.4166353369297,NA,112.104645728573,98.1376842480493,9.90644660047433,19.4166353369297
"SC",2019,"EASTSIDE",5680,116,110,NA,NA,110,0,0,0,NA,1827.15456034954,1939226.08965312,NA,NA,0.0324237156132046,0.00041479506980306,59.2431398461431,4227.87540320319,65.0221147241705,127.443344859374,NA,169.243139846143,4227.87540320319,65.0221147241705,127.443344859374
"SC",2020,"EASTSIDE",1507,71,46,NA,NA,46,0,0,0,NA,285.07252075142,20342.545329166,NA,NA,0.0322970825926737,0.000383739566107653,9.2070107476103,60.2106908116812,7.7595548075699,15.208727422837,NA,55.2070107476103,60.2106908116812,7.7595548075699,15.208727422837
"SC",2021,"EASTSIDE",2885,187,165,NA,NA,165,0,0,0,NA,450.569516204791,34555.2892761411,NA,NA,0.033853038327512,0.000397937100983696,15.2531471012893,134.138528230506,11.5818188653815,22.7003649761477,NA,180.253147101289,134.138528230506,11.5818188653815,22.7003649761477
"SC",2022,"EASTSIDE",1830,127,99,NA,NA,99,0,0,0,NA,106.351444291609,7115.35118910381,NA,NA,0.0350456795296791,0.000375259054771231,3.72715863416225,15.6535880391599,3.95646155537495,7.75466464853489,NA,102.727158634162,15.6535880391599,3.95646155537495,7.75466464853489
"SC",2023,"EASTSIDE",2230,83,74,NA,NA,74,0,0,0,NA,10.9231348907301,134.895563868769,0.0351890756302521,0.000170390979214509,0.0350439396409371,0.000375188554091818,0.38278967980056,0.261039081875648,0.510919838992036,1.00140288442439,NA,74.3827896798006,0.261039081875648,0.510919838992036,1.00140288442439
"SC",2024,"EASTSIDE",2409,93,69,NA,NA,69,0,0,0,NA,109.467047848329,13969.808304558,0.0351890756302521,0.000174858235722747,0.0349406016887874,0.000353310856327621,3.82484451691589,26.2244007875543,5.12097654628043,10.0371140307096,NA,72.8248445169159,26.2244007875543,5.12097654628043,10.0371140307096
"SC",1998,"NG",5169,1242,NA,0.626440331,0.024606059,778.038891102,37956.420795276,194.824076528739,381.855189996329,NA,2556.22095591302,380846.865218316,0.091075219,0.000504759,NA,NA,232.808383372167,6649.47402560888,81.5443071318218,159.826841978371,NA,1010.84727447417,44605.8948208849,211.201076751244,413.954110432438
"SC",1999,"NG",9276,1138,NA,0.865617312,0.000830886,985.072501056,1076.033928984,32.8029561013028,64.2937939585535,NA,4587.25199981604,1226475.28434982,0.215338128,0.001126451,NA,NA,987.810258304643,81957.6222199591,286.282416889265,561.11353710296,NA,1972.88275936064,83033.6561489431,288.155610996807,564.784997553742
"SC",2000,"NG",13107,2404,NA,0.738433345,0.001214777,1775.19376138,7020.458674832,83.788177416817,164.224827736961,NA,6481.79301008936,2448747.01585511,0.073529412,0.000504614,NA,NA,476.602428737581,35675.6762765004,188.8800579111,370.204913505755,NA,2251.79619011758,42696.1349513324,206.630430845344,404.995644456874
"SC",2001,"NG",20907,2450,NA,0.668492304,0.002051948,1637.8061448,12316.81787,110.981159977719,217.523073556329,NA,10339.1200474508,6230469.28501396,0.192771084,0.000943093,NA,NA,1993.08337915323,338218.647596881,581.565686399122,1139.86874534228,NA,3630.88952395323,350535.465466881,592.060356270272,1160.43829828973
"SC",2002,"NG",17318,2230,NA,0.748401878,0.002544547,1668.93618794,12653.7777763,112.489011802487,220.478463132874,NA,8564.25508115721,4274967.24517582,0.071059059,0.000237445,NA,NA,608.567907103,40016.7972871684,200.04198881027,392.08229806813,NA,2277.504095043,52670.5750634684,229.500708198185,449.821388068442
"SC",2003,"NG",17020,3447,NA,0.808752773,0.001154267,2787.770808531,13714.780029003,117.110119242545,229.535833715387,NA,8416.8854071657,4129109.80704342,0.113321399,0.000328365,NA,NA,953.813229562702,77643.4844437005,278.645804640408,546.1457770952,NA,3741.5840380937,91358.2644727035,302.255296848051,592.42038182218
"SC",2004,"NG",19434,3475,NA,0.845610243,0.000694434,2938.495594425,8385.72457125,91.5736019344549,179.484259791532,NA,9610.67867231835,5383462.81587312,0.167403441,0.000317493,NA,NA,1608.8606800914,181900.187119039,426.497581609836,835.935259955278,NA,4547.3562745164,190285.911690289,436.217734268437,854.986759166136
"SC",2005,"NG",22792,4171,NA,0.71705846,0.001108665,2990.85083666,19287.712193265,138.880208068915,272.205207815073,NA,11271.3074148132,7404610.07061186,0.1287974,0.000461764,NA,NA,1451.71508962866,184916.150921075,430.018779730693,842.836808272159,NA,4442.56592628866,204203.86311434,451.889215532236,885.702862443182
"SC",2006,"NG",19998,4131,2876,NA,NA,2876,0,0,0,NA,9889.59308886603,5700467.17192204,0.187181546,0.000489211,NA,NA,1851.14932368486,250362.424965368,500.362293708636,980.710095668927,NA,4727.14932368486,250362.424965368,500.362293708636,980.710095668927
"SC",2007,"NG",23861,4118,2978,NA,NA,2978,0,0,0,NA,11799.9590305747,8115487.29826043,0.1286367,0.000439566,NA,NA,1517.90778982832,199062.25640573,446.163934452047,874.481311526012,NA,4495.90778982832,199062.25640573,446.163934452047,874.481311526012
"SC",2008,"NG",25596,4729,3376,NA,NA,3376,0,0,0,NA,12657.9670318339,9338594.62884355,0.127853881,0.000511501,NA,NA,1618.37021059002,239385.912874024,489.270797078698,958.970762274248,NA,4994.37021059002,239385.912874024,489.270797078698,958.970762274248
"SC",2009,"NG",21909,3321,2548,NA,NA,2548,0,0,0,NA,10834.6382130196,6841989.94512548,0.106458008,0.000172016,NA,NA,1153.43400155875,98912.1599646463,314.503036495113,616.425951530421,NA,3701.43400155875,98912.1599646463,314.503036495113,616.425951530421
"SC",2010,"NG",27027,6189,3449,NA,NA,3449,0,0,0,NA,13365.6381844576,10411972.3031119,0.113661309,0.000184848,NA,NA,1519.15593166583,169457.089293701,411.651660137186,806.837253868884,NA,4968.15593166583,169457.089293701,411.651660137186,806.837253868884
"SC",2011,"NG",30322,5609,3576,NA,NA,3576,0,0,0,NA,21882.4050102823,8183614.27568271,0.324142013,0.000567549,NA,NA,7093.00680931419,1136245.9157068,1065.94836446556,2089.2587943525,NA,10669.0068093142,1136245.9157068,1065.94836446556,2089.2587943525
"SC",2012,"NG",27771,5715,3368,NA,NA,3368,0,0,0,NA,13248.802237331,2524598.6215632,0.289746909,0.000394997,NA,NA,3838.79949621894,282279.645712106,531.299958321198,1041.34791830955,NA,7206.79949621894,282279.645712106,531.299958321198,1041.34791830955
"SC",2013,"NG",30558,5301,3428,NA,NA,3428,0,0,0,NA,17157.239835729,3987660.00851041,0.103530336,0.000143894,NA,NA,1776.2948050256,85673.858894821,292.700971803684,573.693904735221,NA,5204.2948050256,85673.858894821,292.700971803684,573.693904735221
"SC",2014,"NG",37025,5089,2911,NA,NA,2911,0,0,0,NA,21744.197040285,6732768.26814203,0.144451751,0.000234063,NA,NA,3140.98733655819,252731.262374989,502.723843054006,985.338732385852,NA,6051.98733655819,252731.262374989,502.723843054006,985.338732385852
"SC",2015,"NG",45883,6139,3283,NA,NA,3283,0,0,0,NA,24091.1398132316,7216831.48034125,0.13784825,0.000230322,NA,NA,3320.9214637593,272472.414765379,521.988902914017,1023.09824971147,NA,6603.9214637593,272472.414765379,521.988902914017,1023.09824971147
"SC",2016,"NG",56991,7838,4064,NA,NA,4064,0,0,0,NA,21657.0417034909,6461271.99837842,0.162951385,0.000303107,NA,NA,3529.04494058661,315691.111270349,561.863961533706,1101.25336460606,NA,7593.04494058661,315691.111270349,561.863961533706,1101.25336460606
"SC",2017,"NG",38626,6291,3405,NA,NA,3405,0,0,0,NA,15237.511532832,3824430.67665073,0.091523499,0.000392203,NA,NA,1394.59037153764,124597.873213765,352.984239327714,691.84910908232,NA,4799.59037153764,124597.873213765,352.984239327714,691.84910908232
"SC",2018,"NG",50115,8269,4260,NA,NA,4260,0,0,0,NA,18807.337515014,5909265.1225643,0.190348584,0.000422236,NA,NA,3579.95006479299,365954.651537569,604.941857981054,1185.68604164287,NA,7839.95006479299,365954.651537569,604.941857981054,1185.68604164287
"SC",2019,"NG",64565,9526,5735,NA,NA,5735,0,0,0,NA,30264.4725707348,14426596.2526484,0.198329838,0.000442883,NA,NA,6002.34794210927,979508.987446649,989.701463799387,1939.8148690468,NA,11737.3479421093,979508.987446649,989.701463799387,1939.8148690468
"SC",2020,"NG",43363,6211,3649,NA,NA,3649,0,0,0,NA,14406.7675572619,3787465.83049275,0.249351944955739,0.000708998304933822,NA,NA,3592.35551092849,385332.377491598,620.751461932711,1216.67286538811,NA,7241.35551092849,385332.377491598,620.751461932711,1216.67286538811
"SC",2021,"NG",83097,9825,5467,NA,NA,5467,0,0,0,NA,24593.025482509,11012636.5777569,0.170036234367948,0.000835052741833824,NA,NA,4181.70544476082,832651.028782496,912.497139054417,1788.49439254666,NA,9648.70544476082,832651.028782496,912.497139054417,1788.49439254666
"SC",2022,"NG",86557,9749,4808,NA,NA,4808,0,0,0,NA,23514.9167626997,12485302.2723902,0.150753403552426,0.000406434332919955,NA,NA,3544.95373622897,513561.181785472,716.631831406805,1404.59838955734,NA,8352.95373622897,513561.181785472,716.631831406805,1404.59838955734
"SC",2023,"NG",64944,8524,4509,NA,NA,4509,0,0,0,NA,19357.5567417035,7814004.74749447,0.0737055986743207,0.000193408168267367,NA,NA,1426.76030851939,116433.934856208,341.224170972995,668.79937510707,NA,5935.76030851939,116433.934856208,341.224170972995,668.79937510707
"SC",2024,"NG",67850,10859,6189,NA,NA,6189,0,0,0,NA,17886.8793571827,5001618.63575744,0.265975404657857,0.000542312468819295,NA,NA,4757.46997509294,530049.223594892,728.044795046907,1426.96779829194,NA,10946.4699750929,530049.223594892,728.044795046907,1426.96779829194
"SC",1998,"NORTHEAST",1488,511,NA,0.5216480702869,0.0324904925835493,266.562163916606,8483.94991390898,92.1083596309747,180.53238487671,NA,1158.75150780327,130721.746578884,0.033333333,0.000362047,NA,NA,38.6250498738584,678.696136078795,26.0517971756037,51.0615224641833,NA,305.187213790464,9162.64604998777,95.7217114869337,187.61455451439
"SC",1999,"NORTHEAST",1866,177,NA,0.5216480702869,0.0324904925835493,92.3317084407813,1017.89464215002,31.9044611637623,62.5327438809741,NA,1453.11176986619,205572.613990248,0.02690583,0.000117937,NA,NA,39.0971782510189,422.091465870509,20.5448647080118,40.2679348277031,NA,131.4288866918,1439.98610802053,37.9471488786776,74.3764118022082
"SC",2000,"NORTHEAST",2115,250,NA,0.5216480702869,0.0324904925835493,130.412017571725,2030.65578647183,45.0627982539015,88.323084577647,NA,1647.01575201876,264096.546945604,0.005128205,2.62985e-05,NA,NA,8.44623441458135,85.2295948674453,9.23198759029957,18.0946956769872,NA,138.858251986306,2115.88538133928,45.9987541281204,90.1575580911161
"SC",2001,"NORTHEAST",2081,227,NA,0.5216480702869,0.0324904925835493,118.414111955126,1674.20259233771,40.9170208145426,80.1973607965035,NA,1620.53890305013,255673.749126705,0,0,NA,NA,0,0,0,0,NA,118.414111955126,1674.20259233771,40.9170208145426,80.1973607965035
"SC",2002,"NORTHEAST",2262,210,NA,0.5216480702869,0.0324904925835493,109.546094760249,1432.83072293452,37.8527505332773,74.1913910452235,NA,1761.48918726545,302083.622520652,0.06626506,0.000374994,NA,NA,116.725186683496,2603.29424844624,51.0224876740271,100.004075841093,NA,226.271281443745,4036.12497138077,63.5305042588265,124.5197883473
"SC",2003,"NORTHEAST",2743,266,NA,0.5216480702869,0.0324904925835493,138.758386696315,2298.89729324161,47.9468173421512,93.9757619906164,NA,2136.05872708626,444215.383744285,0.005347594,2.85968e-05,NA,NA,11.4227748326141,155.886220045909,12.485440322468,24.4714630320372,NA,150.18116152893,2454.78351328752,49.545771901218,97.1097129263873
"SC",2004,"NORTHEAST",3291,223,NA,0.5216480702869,0.0324904925835493,116.327519673979,1615.71970568732,40.1960160424802,78.7841914432611,NA,2562.80323399231,639436.972915372,0.042372881,0.000346816,NA,NA,108.593356460371,3647.72490800646,60.3963981376908,118.376940349874,NA,224.92087613435,5263.44461369378,72.5496010581298,142.197218073934
"SC",2005,"NORTHEAST",4641,316,NA,0.5216480702869,0.0324904925835493,164.84079021066,3244.3706274229,56.9593769929315,111.640378906146,NA,3614.08988421704,1271642.74034333,0.005747126,3.30295e-05,NA,NA,20.7706299399208,515.423019791661,22.7029297622941,44.4977423340965,NA,185.611420150581,3759.79364721456,61.3171562225007,120.181626196101
"SC",2006,"NORTHEAST",3693,174,96,NA,NA,96,0,0,0,NA,2875.85303650367,805194.119965873,0.038461538,0.000359051,NA,NA,110.609730845901,4449.76360136255,66.7065484143989,130.744834892222,NA,206.609730845901,4449.76360136255,66.7065484143989,130.744834892222
"SC",2007,"NORTHEAST",5080,428,156,NA,NA,156,0,0,0,NA,3955.95272825309,1523594.5272364,0.011764706,0.000138408,NA,NA,46.5406207977955,2587.78038645999,50.8702308473235,99.7056524607542,NA,202.540620797795,2587.78038645999,50.8702308473235,99.7056524607542
"SC",2008,"NORTHEAST",6260,407,268,NA,NA,268,0,0,0,NA,4874.85513363471,2313612.62692701,0.013333333,0.000177778,NA,NA,64.9980668235111,5047.37249944526,71.0448625830556,139.247930662789,NA,332.998066823511,5047.37249944526,71.0448625830556,139.247930662789
"SC",2009,"NORTHEAST",6369,282,190,NA,NA,190,0,0,0,NA,4959.73679650471,2394883.97070247,0.102941176,0.001378273,NA,NA,510.561138482668,62583.2381470686,250.166420902304,490.326184968515,NA,700.561138482668,62583.2381470686,250.166420902304,490.326184968515
"SC",2010,"NORTHEAST",8141,1433,288,NA,NA,288,0,0,0,NA,6339.64786628118,3912888.64697792,0.030296109,0.000735478,NA,NA,192.066662778472,36029.000513302,189.813067288061,372.0336118846,NA,480.066662778472,36029.000513302,189.813067288061,372.0336118846
"SC",2011,"NORTHEAST",6904,293,140,NA,NA,140,0,0,0,NA,6000.52273540995,2122890.10283591,0.042253521,0.000578117,NA,NA,253.543213411622,25833.2405946053,160.727224186213,315.025359404978,NA,393.543213411622,25833.2405946053,160.727224186213,315.025359404978
"SC",2012,"NORTHEAST",6813,556,205,NA,NA,205,0,0,0,NA,4938.4793337446,2023168.10524286,0.013071895,8.48751e-05,NA,NA,64.5552833103794,2587.40731764139,50.8665638473977,99.6984651408995,NA,269.555283310379,2587.40731764139,50.8665638473977,99.6984651408995
"SC",2013,"NORTHEAST",9965,638,361,NA,NA,361,0,0,0,NA,8625.83003952569,4761147.93639947,0.036809816,0.000218857,NA,NA,317.515216602213,23777.2305223007,154.198672245583,302.229397601342,NA,678.515216602214,23777.2305223007,154.198672245583,302.229397601342
"SC",2014,"NORTHEAST",11896,1536,392,NA,NA,392,0,0,0,NA,5411.00740009867,1633143.85857633,0.079365079,0.00058453,NA,NA,429.445029778415,28355.9483656236,168.392245562626,330.048801302746,NA,821.445029778415,28355.9483656236,168.392245562626,330.048801302746
"SC",2015,"NORTHEAST",12377,578,394,NA,NA,394,0,0,0,NA,10776.4774069028,10110394.0207914,0.028947368,7.41673e-05,NA,NA,311.950657241301,17835.0978438086,133.548110596176,261.754296768506,NA,705.950657241302,17835.0978438086,133.548110596176,261.754296768506
"SC",2016,"NORTHEAST",13580,719,425,NA,NA,425,0,0,0,NA,14147.366319692,22590691.391821,0.015625,4.82159e-05,NA,NA,221.052598745187,16254.8507218107,127.494512516464,249.889244532269,NA,646.052598745187,16254.8507218107,127.494512516464,249.889244532269
"SC",2017,"NORTHEAST",6719,241,176,NA,NA,176,0,0,0,NA,3758.28257093225,1035822.31493221,0.018181818,5.42591e-05,NA,NA,68.3324096972623,1165.01623200834,34.1323341131008,66.8993748616775,NA,244.332409697262,1165.01623200834,34.1323341131008,66.8993748616775
"SC",2018,"NORTHEAST",8479,316,209,NA,NA,209,0,0,0,NA,8690.77890841813,6090869.30855337,0.02006689,6.59873e-05,NA,NA,174.396904369547,7838.58860978154,88.5358041121305,173.530176059776,NA,383.396904369547,7838.58860978154,88.5358041121305,173.530176059776
"SC",2019,"NORTHEAST",9881,435,277,NA,NA,277,0,0,0,NA,10303.6600721829,5030013.85985713,0.0375,0.00015102,NA,NA,386.387252706857,23866.1900351048,154.486860396296,302.794246376741,NA,663.387252706857,23866.1900351048,154.486860396296,302.794246376741
"SC",2020,"NORTHEAST",4479,296,227,NA,NA,227,0,0,0,NA,5425.96958456973,2642689.71023513,0.0740740740740741,0.00064100098714152,NA,NA,401.923672931091,35066.1253814108,187.25951346036,367.028646382306,NA,628.923672931091,35066.1253814108,187.25951346036,367.028646382306
"SC",2021,"NORTHEAST",9680,701,421,NA,NA,421,0,0,0,NA,6922.74712522418,2666714.99015296,0.00490196078431373,2.40292195309496e-05,NA,NA,33.9350349275695,1279.74475538508,35.773520310211,70.1160998080136,NA,454.93503492757,1279.74475538508,35.773520310211,70.1160998080136
"SC",2022,"NORTHEAST",10988,623,362,NA,NA,362,0,0,0,NA,3518.90054175611,1057319.14144724,0.0178571428571429,0.000158002390145247,NA,NA,62.8375096742164,2460.70432792296,49.6054868731571,97.2267542713879,NA,424.837509674216,2460.70432792296,49.6054868731571,97.2267542713879
"SC",2023,"NORTHEAST",10167,441,255,NA,NA,255,0,0,0,NA,4557.84868848905,1954890.1793157,0.0116279069767442,6.72087646554641e-05,NA,NA,52.9982405638262,1791.896823171,42.3308022977477,82.9683725035854,NA,307.998240563826,1791.896823171,42.3308022977477,82.9683725035854
"SC",2024,"NORTHEAST",9100,939,491,NA,NA,491,0,0,0,NA,7501.59872948651,3584870.62161296,0.0710382513661202,0.000362592407741561,NA,NA,532.900456193031,39795.1760089884,199.487282825218,390.995074337427,NA,1023.90045619303,39795.1760089884,199.487282825218,390.995074337427
"SC",1998,"PWSI",3821,1723,NA,0.81819703,0.001430295,1409.75348269,4246.158245055,65.1625524749837,127.718602850968,NA,9768.35508061479,8755809.36950131,0.298264722,0.030740847,NA,NA,2913.55571251686,3981408.96076444,1995.3468271868,3910.87978128613,NA,4323.30919520686,3985655.1190095,1996.41055873022,3912.96469511122
"SC",1999,"PWSI",4514,1905,NA,0.705600855,0.00082106,1344.169628775,2979.6472665,54.5861453713303,106.988844927807,NA,11540.0038822023,12219834.714957,0.423598153,0.001265092,NA,NA,4888.32433011374,2376604.52594285,1541.62398980518,3021.58302001816,NA,6232.49395888874,2379584.17320935,1542.59008592994,3023.47656842269
"SC",2000,"PWSI",6011,2620,NA,0.485870416,0.000925186,1272.98048992,6350.8467784,79.6922002356567,156.196712461887,NA,15367.0720726447,21668840.7650194,0.190055742,0.000874628,NA,NA,2920.60028513397,1008197.07675175,1004.09017361577,1968.01674028691,NA,4193.58077505397,1014547.92353015,1007.24769720767,1974.20548652703
"SC",2001,"PWSI",7036,2827,NA,0.518949451,0.001211849,1467.070097977,9685.011166721,98.4124543272903,192.888410481489,NA,17987.4761442569,29688884.7474288,0.808294679,0.000640307,NA,NA,14539.1812560423,19623125.3953505,4429.79970149335,8682.40741492696,NA,16006.2513540193,19632810.4065173,4430.89273245441,8684.54975561063
"SC",2002,"PWSI",7398,2518,NA,0.685969192,0.00123802,1727.270425456,7849.44791848,88.5971101023053,173.650335800518,NA,18912.926167597,32822440.9876515,0.583589943,0.001265691,NA,NA,11037.3935041112,11672854.946674,3416.55600666432,6696.44977306206,NA,12764.6639295672,11680704.3945925,3417.7045505123,6698.70091900412
