"YEAR","CFMU","Assemblage","USER","RelCat","avg_WtKg","SE_WtKg","var_WtKg","P_Rel","PcatSurface","PcatDRM","Mort_rate"
1999,"PWSO","Black","Charter",4,2.82886597938144,0.0635598921170011,0.391866408934708,0.0296052631578947,1,0,0.110773026315789
1999,"PWSO","Black","Charter",1,2.82886597938144,0.0635598921170011,0.391866408934708,0.424342105263158,1,0,0.110773026315789
1999,"PWSO","Black","Charter",3,2.82886597938144,0.0635598921170011,0.391866408934708,0.09375,1,0,0.110773026315789
2016,"PWSO","Black","Charter",2,2.17358490566038,0.0755315437616663,0.302365747460087,0.452302631578947,0.792727272727273,0.207272727272727,0.0464882743980611
2016,"PWSO","Black","Charter",4,2.17358490566038,0.0755315437616663,0.302365747460087,0.0296052631578947,0.166666666666667,0.833333333333333,0.0421436692857264
2016,"PWSO","Black","Charter",1,2.17358490566038,0.0755315437616663,0.302365747460087,0.424342105263158,0.996124031007752,0.00387596899224807,0
2016,"PWSO","Black","Charter",3,2.17358490566038,0.0755315437616663,0.302365747460087,0.09375,0.157894736842105,0.842105263157895,0.104579359117838
2004,"PWSO","Black","Charter",2,2.42612612612613,0.034768140690368,0.402538261152719,0.452302631578947,1,0,0.110773026315789
2004,"PWSO","Black","Charter",4,2.42612612612613,0.034768140690368,0.402538261152719,0.0296052631578947,1,0,0.110773026315789
2004,"PWSO","Black","Charter",1,2.42612612612613,0.034768140690368,0.402538261152719,0.424342105263158,1,0,0.110773026315789
2004,"PWSO","Black","Charter",3,2.42612612612613,0.034768140690368,0.402538261152719,0.09375,1,0,0.110773026315789
2018,"PWSO","Black","Charter",2,2.44867256637168,0.0725213583370896,0.594306257901391,0.452302631578947,0.792727272727273,0.207272727272727,0.0464882743980611
2018,"PWSO","Black","Charter",4,2.44867256637168,0.0725213583370896,0.594306257901391,0.0296052631578947,0.166666666666667,0.833333333333333,0.0421436692857264
2018,"PWSO","Black","Charter",1,2.44867256637168,0.0725213583370896,0.594306257901391,0.424342105263158,0.996124031007752,0.00387596899224807,0
2018,"PWSO","Black","Charter",3,2.44867256637168,0.0725213583370896,0.594306257901391,0.09375,0.157894736842105,0.842105263157895,0.104579359117838
1994,"PWSO","Black","Charter",2,2.09333333333333,0.0687284184716772,0.425123595505618,0.452302631578947,1,0,0.110773026315789
1994,"PWSO","Black","Charter",4,2.09333333333333,0.0687284184716772,0.425123595505618,0.0296052631578947,1,0,0.110773026315789
1994,"PWSO","Black","Charter",1,2.09333333333333,0.0687284184716772,0.425123595505618,0.424342105263158,1,0,0.110773026315789
1994,"PWSO","Black","Charter",3,2.09333333333333,0.0687284184716772,0.425123595505618,0.09375,1,0,0.110773026315789
2010,"PWSO","Black","Charter",2,2.94909090909091,0.0554002981854595,0.506416851441242,0.452302631578947,1,0,0.110773026315789
2010,"PWSO","Black","Charter",4,2.94909090909091,0.0554002981854595,0.506416851441242,0.0296052631578947,1,0,0.110773026315789
2010,"PWSO","Black","Charter",1,2.94909090909091,0.0554002981854595,0.506416851441242,0.424342105263158,1,0,0.110773026315789
2010,"PWSO","Black","Charter",3,2.94909090909091,0.0554002981854595,0.506416851441242,0.09375,1,0,0.110773026315789
2022,"PWSO","Black","Charter",2,2.19299719887955,0.0368853644691601,0.485709249992132,0.452302631578947,0.792727272727273,0.207272727272727,0.0464882743980611
2022,"PWSO","Black","Charter",4,2.19299719887955,0.0368853644691601,0.485709249992132,0.0296052631578947,0.166666666666667,0.833333333333333,0.0421436692857264
