"YEAR","CFMU","Assemblage","USER","RelCat","avg_WtKg","SE_WtKg","var_WtKg","P_Rel","PcatSurface","PcatDRM","Mort_rate"
2012,"CI","Black","Private",3,2.47272727272727,0.148991097410006,0.244181818181818,0.0234833659491194,1,0,0.0331898238747554
2012,"CI","Black","Private",4,2.47272727272727,0.148991097410006,0.244181818181818,0.00978473581213307,1,0,0.0331898238747554
2012,"CI","Black","Private",2,2.47272727272727,0.148991097410006,0.244181818181818,0.142857142857143,1,0,0.0331898238747554
2001,"CI","Black","Private",1,2.33333333333333,0.260341655863555,0.406666666666667,0.823874755381605,1,0,0.0331898238747554
2001,"CI","Black","Private",3,2.33333333333333,0.260341655863555,0.406666666666667,0.0234833659491194,1,0,0.0331898238747554
2001,"CI","Black","Private",4,2.33333333333333,0.260341655863555,0.406666666666667,0.00978473581213307,1,0,0.0331898238747554
2001,"CI","Black","Private",2,2.33333333333333,0.260341655863555,0.406666666666667,0.142857142857143,1,0,0.0331898238747554
2009,"CI","Black","Private",1,2.06,0.193907194296653,0.188,0.823874755381605,1,0,0.0331898238747554
2009,"CI","Black","Private",3,2.06,0.193907194296653,0.188,0.0234833659491194,1,0,0.0331898238747554
2009,"CI","Black","Private",4,2.06,0.193907194296653,0.188,0.00978473581213307,1,0,0.0331898238747554
2009,"CI","Black","Private",2,2.06,0.193907194296653,0.188,0.142857142857143,1,0,0.0331898238747554
1999,"CI","Black","Private",1,2.5,0.5,0.5,0.823874755381605,1,0,0.0331898238747554
1999,"CI","Black","Private",3,2.5,0.5,0.5,0.0234833659491194,1,0,0.0331898238747554
1999,"CI","Black","Private",4,2.5,0.5,0.5,0.00978473581213307,1,0,0.0331898238747554
1999,"CI","Black","Private",2,2.5,0.5,0.5,0.142857142857143,1,0,0.0331898238747554
1995,"CI","Black","Private",1,2.25,0.25,0.125,0.823874755381605,1,0,0.0331898238747554
1995,"CI","Black","Private",3,2.25,0.25,0.125,0.0234833659491194,1,0,0.0331898238747554
1995,"CI","Black","Private",4,2.25,0.25,0.125,0.00978473581213307,1,0,0.0331898238747554
1995,"CI","Black","Private",2,2.25,0.25,0.125,0.142857142857143,1,0,0.0331898238747554
2011,"CI","Black","Private",1,2.2,0.182574185835055,0.133333333333333,0.823874755381605,1,0,0.0331898238747554
2011,"CI","Black","Private",3,2.2,0.182574185835055,0.133333333333333,0.0234833659491194,1,0,0.0331898238747554
2011,"CI","Black","Private",4,2.2,0.182574185835055,0.133333333333333,0.00978473581213307,1,0,0.0331898238747554
2011,"CI","Black","Private",2,2.2,0.182574185835055,0.133333333333333,0.142857142857143,1,0,0.0331898238747554
2018,"CI","Black","Private",1,0.986666666666667,0.076778574452444,0.265272727272727,0.823874755381605,0.992874109263658,0.00712589073634207,0
2018,"CI","Black","Private",3,0.986666666666667,0.076778574452444,0.265272727272727,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2018,"CI","Black","Private",4,0.986666666666667,0.076778574452444,0.265272727272727,0.00978473581213307,1,0,0.00793650793650794
2018,"CI","Black","Private",2,0.986666666666667,0.076778574452444,0.265272727272727,0.142857142857143,1,0,0.0173809523809524
2024,"CI","Black","Private",1,1.2,0.3,0.18,0.823874755381605,0.992874109263658,0.00712589073634207,0
2024,"CI","Black","Private",3,1.2,0.3,0.18,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2024,"CI","Black","Private",4,1.2,0.3,0.18,0.00978473581213307,1,0,0.00793650793650794
2024,"CI","Black","Private",2,1.2,0.3,0.18,0.142857142857143,1,0,0.0173809523809524
2019,"CI","Black","Private",1,1.0448275862069,0.0436241413500031,0.220755622188906,0.823874755381605,0.992874109263658,0.00712589073634207,0
2019,"CI","Black","Private",3,1.0448275862069,0.0436241413500031,0.220755622188906,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2019,"CI","Black","Private",4,1.0448275862069,0.0436241413500031,0.220755622188906,0.00978473581213307,1,0,0.00793650793650794
2019,"CI","Black","Private",2,1.0448275862069,0.0436241413500031,0.220755622188906,0.142857142857143,1,0,0.0173809523809524
2000,"CI","Black","Private",1,2.2,NA,NA,0.823874755381605,1,0,0.0331898238747554
2000,"CI","Black","Private",3,2.2,NA,NA,0.0234833659491194,1,0,0.0331898238747554
2000,"CI","Black","Private",4,2.2,NA,NA,0.00978473581213307,1,0,0.0331898238747554
2000,"CI","Black","Private",2,2.2,NA,NA,0.142857142857143,1,0,0.0331898238747554
2025,"CI","Black","Private",1,2.286,0.160429631510724,0.643441666666667,0.823874755381605,0.992874109263658,0.00712589073634207,0
2025,"CI","Black","Private",3,2.286,0.160429631510724,0.643441666666667,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2025,"CI","Black","Private",4,2.286,0.160429631510724,0.643441666666667,0.00978473581213307,1,0,0.00793650793650794
2025,"CI","Black","Private",2,2.286,0.160429631510724,0.643441666666667,0.142857142857143,1,0,0.0173809523809524
2020,"CI","Black","Private",1,1,0.0700649049745371,0.054,0.823874755381605,0.992874109263658,0.00712589073634207,0
2020,"CI","Black","Private",3,1,0.0700649049745371,0.054,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2020,"CI","Black","Private",4,1,0.0700649049745371,0.054,0.00978473581213307,1,0,0.00793650793650794
2020,"CI","Black","Private",2,1,0.0700649049745371,0.054,0.142857142857143,1,0,0.0173809523809524
2013,"CI","Black","Private",1,2.23333333333333,0.145296631451356,0.0633333333333333,0.823874755381605,0.992874109263658,0.00712589073634207,0
2013,"CI","Black","Private",3,2.23333333333333,0.145296631451356,0.0633333333333333,0.0234833659491194,0.666666666666667,0.333333333333333,0.0627513227513228
2013,"CI","Black","Private",4,2.23333333333333,0.145296631451356,0.0633333333333333,0.00978473581213307,1,0,0.00793650793650794
2013,"CI","Black","Private",2,2.23333333333333,0.145296631451356,0.0633333333333333,0.142857142857143,1,0,0.0173809523809524
2002,"CI","Black","Private",1,1.85,0.15,0.045,0.823874755381605,1,0,0.0331898238747554
2002,"CI","Black","Private",3,1.85,0.15,0.045,0.0234833659491194,1,0,0.0331898238747554
2002,"CI","Black","Private",4,1.85,0.15,0.045,0.00978473581213307,1,0,0.0331898238747554
2002,"CI","Black","Private",2,1.85,0.15,0.045,0.142857142857143,1,0,0.0331898238747554
