YEAR,CFMU,Assemblage,USER,RelCat,avg_WtKg,SE_WtKg,var_WtKg,P_Rel,PcatSurface,PcatDRM,Mort_rate
2021,NG,Black,Charter,2,1.406642066,0.035057508,0.333066831,0.37788385,0.911578947,0.088421053,0.043465388
2021,NG,Black,Charter,1,1.406642066,0.035057508,0.333066831,0.546539379,0.959243086,0.040756914,0
2011,NG,Black,Charter,3,2.172413793,0.07207885,0.301330913,0.052505967,1,0,0.082179793
2011,NG,Black,Charter,4,2.172413793,0.07207885,0.301330913,0.023070804,1,0,0.082179793
2011,NG,Black,Charter,2,2.172413793,0.07207885,0.301330913,0.37788385,1,0,0.082179793
2011,NG,Black,Charter,1,2.172413793,0.07207885,0.301330913,0.546539379,1,0,0.082179793
1996,NG,Black,Charter,3,1.92578125,0.054646841,0.382243479,0.052505967,1,0,0.082179793
1996,NG,Black,Charter,4,1.92578125,0.054646841,0.382243479,0.023070804,1,0,0.082179793
1996,NG,Black,Charter,2,1.92578125,0.054646841,0.382243479,0.37788385,1,0,0.082179793
1996,NG,Black,Charter,1,1.92578125,0.054646841,0.382243479,0.546539379,1,0,0.082179793
2007,NG,Black,Charter,3,2.28718663,0.030726646,0.338941504,0.052505967,1,0,0.082179793
2007,NG,Black,Charter,4,2.28718663,0.030726646,0.338941504,0.023070804,1,0,0.082179793
2007,NG,Black,Charter,2,2.28718663,0.030726646,0.338941504,0.37788385,1,0,0.082179793
2007,NG,Black,Charter,1,2.28718663,0.030726646,0.338941504,0.546539379,1,0,0.082179793
1998,NG,Black,Charter,3,2.001587302,0.084287686,0.447578085,0.052505967,1,0,0.082179793
1998,NG,Black,Charter,4,2.001587302,0.084287686,0.447578085,0.023070804,1,0,0.082179793
1998,NG,Black,Charter,2,2.001587302,0.084287686,0.447578085,0.37788385,1,0,0.082179793
1998,NG,Black,Charter,1,2.001587302,0.084287686,0.447578085,0.546539379,1,0,0.082179793
2003,NG,Black,Charter,3,2.059090909,0.03566649,0.391806337,0.052505967,1,0,0.082179793
2003,NG,Black,Charter,4,2.059090909,0.03566649,0.391806337,0.023070804,1,0,0.082179793
2003,NG,Black,Charter,2,2.059090909,0.03566649,0.391806337,0.37788385,1,0,0.082179793
2003,NG,Black,Charter,1,2.059090909,0.03566649,0.391806337,0.546539379,1,0,0.082179793
2012,NG,Black,Charter,3,2.267586207,0.046184732,0.309289272,0.052505967,1,0,0.082179793
2012,NG,Black,Charter,4,2.267586207,0.046184732,0.309289272,0.023070804,1,0,0.082179793
2012,NG,Black,Charter,2,2.267586207,0.046184732,0.309289272,0.37788385,1,0,0.082179793
2012,NG,Black,Charter,1,2.267586207,0.046184732,0.309289272,0.546539379,1,0,0.082179793
2008,NG,Black,Charter,3,2.488809524,0.029093729,0.355506933,0.052505967,1,0,0.082179793
2008,NG,Black,Charter,4,2.488809524,0.029093729,0.355506933,0.023070804,1,0,0.082179793
2008,NG,Black,Charter,2,2.488809524,0.029093729,0.355506933,0.37788385,1,0,0.082179793
2008,NG,Black,Charter,1,2.488809524,0.029093729,0.355506933,0.546539379,1,0,0.082179793
2015,NG,Black,Charter,3,1.998484848,0.085512099,0.482613054,0.052505967,0.333333333,0.666666667,0.067250202
2015,NG,Black,Charter,4,1.998484848,0.085512099,0.482613054,0.023070804,0.103448276,0.896551724,0.066823255
2015,NG,Black,Charter,2,1.998484848,0.085512099,0.482613054,0.37788385,0.911578947,0.088421053,0.043465388
2015,NG,Black,Charter,1,1.998484848,0.085512099,0.482613054,0.546539379,0.959243086,0.040756914,0
1997,NG,Black,Charter,3,1.877358491,0.081515112,0.352169811,0.052505967,1,0,0.082179793
1997,NG,Black,Charter,4,1.877358491,0.081515112,0.352169811,0.023070804,1,0,0.082179793
1997,NG,Black,Charter,2,1.877358491,0.081515112,0.352169811,0.37788385,1,0,0.082179793
1997,NG,Black,Charter,1,1.877358491,0.081515112,0.352169811,0.546539379,1,0,0.082179793
2014,NG,Black,Charter,3,2.206,0.111991618,0.627106122,0.052505967,0.333333333,0.666666667,0.067250202
2014,NG,Black,Charter,4,2.206,0.111991618,0.627106122,0.023070804,0.103448276,0.896551724,0.066823255
2014,NG,Black,Charter,2,2.206,0.111991618,0.627106122,0.37788385,0.911578947,0.088421053,0.043465388
2014,NG,Black,Charter,1,2.206,0.111991618,0.627106122,0.546539379,0.959243086,0.040756914,0
2022,NG,Black,Charter,3,1.389166667,0.033264879,0.265572524,0.052505967,0.333333333,0.666666667,0.067250202
2022,NG,Black,Charter,4,1.389166667,0.033264879,0.265572524,0.023070804,0.103448276,0.896551724,0.066823255
2022,NG,Black,Charter,2,1.389166667,0.033264879,0.265572524,0.37788385,0.911578947,0.088421053,0.043465388
2022,NG,Black,Charter,1,1.389166667,0.033264879,0.265572524,0.546539379,0.959243086,0.040756914,0
2003,NG,Yelloweye,Charter,2,5.355102041,0.303887248,4.52502551,0.084745763,1,0,0.949943503
2003,NG,Yelloweye,Charter,4,5.355102041,0.303887248,4.52502551,0.593220339,1,0,0.949943503
2003,NG,Yelloweye,Charter,3,5.355102041,0.303887248,4.52502551,0.316384181,1,0,0.949943503
2003,NG,Yelloweye,Charter,1,5.355102041,0.303887248,4.52502551,0.005649718,1,0,0.949943503
1999,NG,Yelloweye,Charter,2,3.86835443,0.18312928,2.649370334,0.084745763,1,0,0.949943503
1999,NG,Yelloweye,Charter,4,3.86835443,0.18312928,2.649370334,0.593220339,1,0,0.949943503
1999,NG,Yelloweye,Charter,3,3.86835443,0.18312928,2.649370334,0.316384181,1,0,0.949943503
1999,NG,Yelloweye,Charter,1,3.86835443,0.18312928,2.649370334,0.005649718,1,0,0.949943503
2023,NG,Yelloweye,Charter,2,4.181818182,0.491381847,5.312034632,0.084745763,0,1,0.000872093
2023,NG,Yelloweye,Charter,4,4.181818182,0.491381847,5.312034632,0.593220339,0,1,0.122093023
2023,NG,Yelloweye,Charter,3,4.181818182,0.491381847,5.312034632,0.316384181,0.071428571,0.928571429,0.056521595
2023,NG,Yelloweye,Charter,1,4.181818182,0.491381847,5.312034632,0.005649718,1,0,0
2013,NG,Yelloweye,Charter,2,4.32,0.303800489,1.845894737,0.084745763,0,1,0.000872093
2013,NG,Yelloweye,Charter,4,4.32,0.303800489,1.845894737,0.593220339,0,1,0.122093023
2013,NG,Yelloweye,Charter,3,4.32,0.303800489,1.845894737,0.316384181,0.071428571,0.928571429,0.056521595
2013,NG,Yelloweye,Charter,1,4.32,0.303800489,1.845894737,0.005649718,1,0,0
2022,NG,Yelloweye,Charter,2,3.896296296,0.407531709,4.484216524,0.084745763,0,1,0.000872093
2022,NG,Yelloweye,Charter,4,3.896296296,0.407531709,4.484216524,0.593220339,0,1,0.122093023
2022,NG,Yelloweye,Charter,3,3.896296296,0.407531709,4.484216524,0.316384181,0.071428571,0.928571429,0.056521595
2022,NG,Yelloweye,Charter,1,3.896296296,0.407531709,4.484216524,0.005649718,1,0,0
2005,NG,Yelloweye,Charter,2,4.420618557,0.161347274,2.525195447,0.084745763,1,0,0.949943503
2005,NG,Yelloweye,Charter,4,4.420618557,0.161347274,2.525195447,0.593220339,1,0,0.949943503
2005,NG,Yelloweye,Charter,3,4.420618557,0.161347274,2.525195447,0.316384181,1,0,0.949943503
2005,NG,Yelloweye,Charter,1,4.420618557,0.161347274,2.525195447,0.005649718,1,0,0.949943503
2002,NG,Yelloweye,Charter,2,4.74893617,0.310483976,4.530814061,0.084745763,1,0,0.949943503
2002,NG,Yelloweye,Charter,4,4.74893617,0.310483976,4.530814061,0.593220339,1,0,0.949943503
2002,NG,Yelloweye,Charter,3,4.74893617,0.310483976,4.530814061,0.316384181,1,0,0.949943503
2002,NG,Yelloweye,Charter,1,4.74893617,0.310483976,4.530814061,0.005649718,1,0,0.949943503
2012,NG,Yelloweye,Charter,2,3.461538462,0.530304516,3.655897436,0.084745763,1,0,0.949943503
2012,NG,Yelloweye,Charter,4,3.461538462,0.530304516,3.655897436,0.593220339,1,0,0.949943503
2012,NG,Yelloweye,Charter,3,3.461538462,0.530304516,3.655897436,0.316384181,1,0,0.949943503
2012,NG,Yelloweye,Charter,1,3.461538462,0.530304516,3.655897436,0.005649718,1,0,0.949943503
2000,NG,Yelloweye,Charter,2,4.796491228,0.262148021,3.917130326,0.084745763,1,0,0.949943503
2000,NG,Yelloweye,Charter,4,4.796491228,0.262148021,3.917130326,0.593220339,1,0,0.949943503
2000,NG,Yelloweye,Charter,3,4.796491228,0.262148021,3.917130326,0.316384181,1,0,0.949943503
2000,NG,Yelloweye,Charter,1,4.796491228,0.262148021,3.917130326,0.005649718,1,0,0.949943503
2016,NG,Yelloweye,Charter,2,4.872222222,0.542495177,5.297418301,0.084745763,0,1,0.000872093
2016,NG,Yelloweye,Charter,4,4.872222222,0.542495177,5.297418301,0.593220339,0,1,0.122093023
2016,NG,Yelloweye,Charter,3,4.872222222,0.542495177,5.297418301,0.316384181,0.071428571,0.928571429,0.056521595
2016,NG,Yelloweye,Charter,1,4.872222222,0.542495177,5.297418301,0.005649718,1,0,0
2020,NG,Yelloweye,Charter,2,3.847826087,0.235450829,2.55010628,0.084745763,0,1,0.000872093
2020,NG,Yelloweye,Charter,4,3.847826087,0.235450829,2.55010628,0.593220339,0,1,0.122093023
2020,NG,Yelloweye,Charter,3,3.847826087,0.235450829,2.55010628,0.316384181,0.071428571,0.928571429,0.056521595
2020,NG,Yelloweye,Charter,1,3.847826087,0.235450829,2.55010628,0.005649718,1,0,0
2004,NG,Yelloweye,Charter,2,4.405882353,0.178589135,4.337594771,0.084745763,1,0,0.949943503
2004,NG,Yelloweye,Charter,4,4.405882353,0.178589135,4.337594771,0.593220339,1,0,0.949943503
2004,NG,Yelloweye,Charter,3,4.405882353,0.178589135,4.337594771,0.316384181,1,0,0.949943503
2004,NG,Yelloweye,Charter,1,4.405882353,0.178589135,4.337594771,0.005649718,1,0,0.949943503
2001,NG,Yelloweye,Charter,2,5.111627907,0.357659571,5.500575858,0.084745763,1,0,0.949943503
2001,NG,Yelloweye,Charter,4,5.111627907,0.357659571,5.500575858,0.593220339,1,0,0.949943503
2001,NG,Yelloweye,Charter,3,5.111627907,0.357659571,5.500575858,0.316384181,1,0,0.949943503
2001,NG,Yelloweye,Charter,1,5.111627907,0.357659571,5.500575858,0.005649718,1,0,0.949943503
2009,NG,Yelloweye,Charter,2,4.377777778,0.413459034,7.692676768,0.084745763,1,0,0.949943503
2009,NG,Yelloweye,Charter,4,4.377777778,0.413459034,7.692676768,0.593220339,1,0,0.949943503
2009,NG,Yelloweye,Charter,3,4.377777778,0.413459034,7.692676768,0.316384181,1,0,0.949943503
2009,NG,Yelloweye,Charter,1,4.377777778,0.413459034,7.692676768,0.005649718,1,0,0.949943503
1998,NG,Yelloweye,Charter,2,4.288888889,0.464764252,3.888104575,0.084745763,1,0,0.949943503
1998,NG,Yelloweye,Charter,4,4.288888889,0.464764252,3.888104575,0.593220339,1,0,0.949943503
1998,NG,Yelloweye,Charter,3,4.288888889,0.464764252,3.888104575,0.316384181,1,0,0.949943503
1998,NG,Yelloweye,Charter,1,4.288888889,0.464764252,3.888104575,0.005649718,1,0,0.949943503
1995,NG,Yelloweye,Charter,2,3.572340426,0.238727395,2.678566142,0.084745763,1,0,0.949943503
1995,NG,Yelloweye,Charter,4,3.572340426,0.238727395,2.678566142,0.593220339,1,0,0.949943503
1995,NG,Yelloweye,Charter,3,3.572340426,0.238727395,2.678566142,0.316384181,1,0,0.949943503
1995,NG,Yelloweye,Charter,1,3.572340426,0.238727395,2.678566142,0.005649718,1,0,0.949943503
2008,NG,Yelloweye,Charter,2,4.446835443,0.196321539,3.044829601,0.084745763,1,0,0.949943503
2008,NG,Yelloweye,Charter,4,4.446835443,0.196321539,3.044829601,0.593220339,1,0,0.949943503
2008,NG,Yelloweye,Charter,3,4.446835443,0.196321539,3.044829601,0.316384181,1,0,0.949943503
2008,NG,Yelloweye,Charter,1,4.446835443,0.196321539,3.044829601,0.005649718,1,0,0.949943503
2007,NG,Yelloweye,Charter,2,5.165853659,0.397133168,6.466304878,0.084745763,1,0,0.949943503
2007,NG,Yelloweye,Charter,4,5.165853659,0.397133168,6.466304878,0.593220339,1,0,0.949943503
2007,NG,Yelloweye,Charter,3,5.165853659,0.397133168,6.466304878,0.316384181,1,0,0.949943503
2007,NG,Yelloweye,Charter,1,5.165853659,0.397133168,6.466304878,0.005649718,1,0,0.949943503
2018,NG,Yelloweye,Charter,2,3.852083333,0.241999458,2.811059397,0.084745763,0,1,0.000872093
2018,NG,Yelloweye,Charter,4,3.852083333,0.241999458,2.811059397,0.593220339,0,1,0.122093023
2018,NG,Yelloweye,Charter,3,3.852083333,0.241999458,2.811059397,0.316384181,0.071428571,0.928571429,0.056521595
2018,NG,Yelloweye,Charter,1,3.852083333,0.241999458,2.811059397,0.005649718,1,0,0
2019,NG,Yelloweye,Charter,2,3.923529412,0.277193049,3.918635294,0.084745763,0,1,0.000872093
2019,NG,Yelloweye,Charter,4,3.923529412,0.277193049,3.918635294,0.593220339,0,1,0.122093023
2019,NG,Yelloweye,Charter,3,3.923529412,0.277193049,3.918635294,0.316384181,0.071428571,0.928571429,0.056521595
2019,NG,Yelloweye,Charter,1,3.923529412,0.277193049,3.918635294,0.005649718,1,0,0
2017,NG,Yelloweye,Charter,2,1.3,NA,NA,0.084745763,0,1,0.000872093
2017,NG,Yelloweye,Charter,4,1.3,NA,NA,0.593220339,0,1,0.122093023
2017,NG,Yelloweye,Charter,3,1.3,NA,NA,0.316384181,0.071428571,0.928571429,0.056521595
2017,NG,Yelloweye,Charter,1,1.3,NA,NA,0.005649718,1,0,0
2006,NG,Yelloweye,Charter,2,4.408910891,0.200613411,4.064819802,0.084745763,1,0,0.949943503
2006,NG,Yelloweye,Charter,4,4.408910891,0.200613411,4.064819802,0.593220339,1,0,0.949943503
2006,NG,Yelloweye,Charter,3,4.408910891,0.200613411,4.064819802,0.316384181,1,0,0.949943503
2006,NG,Yelloweye,Charter,1,4.408910891,0.200613411,4.064819802,0.005649718,1,0,0.949943503
1993,NG,Yelloweye,Charter,2,3.055555556,0.401424931,1.450277778,0.084745763,1,0,0.949943503
1993,NG,Yelloweye,Charter,4,3.055555556,0.401424931,1.450277778,0.593220339,1,0,0.949943503
1993,NG,Yelloweye,Charter,3,3.055555556,0.401424931,1.450277778,0.316384181,1,0,0.949943503
1993,NG,Yelloweye,Charter,1,3.055555556,0.401424931,1.450277778,0.005649718,1,0,0.949943503
2010,NG,Yelloweye,Charter,2,4.773913043,0.24321587,2.721082126,0.084745763,1,0,0.949943503
2010,NG,Yelloweye,Charter,4,4.773913043,0.24321587,2.721082126,0.593220339,1,0,0.949943503
2010,NG,Yelloweye,Charter,3,4.773913043,0.24321587,2.721082126,0.316384181,1,0,0.949943503
2010,NG,Yelloweye,Charter,1,4.773913043,0.24321587,2.721082126,0.005649718,1,0,0.949943503
2014,NG,Yelloweye,Charter,2,3.692857143,0.606418443,5.148406593,0.084745763,0,1,0.000872093
2014,NG,Yelloweye,Charter,4,3.692857143,0.606418443,5.148406593,0.593220339,0,1,0.122093023
2014,NG,Yelloweye,Charter,3,3.692857143,0.606418443,5.148406593,0.316384181,0.071428571,0.928571429,0.056521595
2014,NG,Yelloweye,Charter,1,3.692857143,0.606418443,5.148406593,0.005649718,1,0,0
1997,NG,Yelloweye,Charter,2,4.339215686,0.273468332,3.814031373,0.084745763,1,0,0.949943503
1997,NG,Yelloweye,Charter,4,4.339215686,0.273468332,3.814031373,0.593220339,1,0,0.949943503
1997,NG,Yelloweye,Charter,3,4.339215686,0.273468332,3.814031373,0.316384181,1,0,0.949943503
1997,NG,Yelloweye,Charter,1,4.339215686,0.273468332,3.814031373,0.005649718,1,0,0.949943503
1996,NG,Yelloweye,Charter,2,4.46,1.083328205,11.736,0.084745763,1,0,0.949943503
1996,NG,Yelloweye,Charter,4,4.46,1.083328205,11.736,0.593220339,1,0,0.949943503
1996,NG,Yelloweye,Charter,3,4.46,1.083328205,11.736,0.316384181,1,0,0.949943503
1996,NG,Yelloweye,Charter,1,4.46,1.083328205,11.736,0.005649718,1,0,0.949943503
1994,NG,Yelloweye,Charter,2,3.636842105,0.267783902,1.36245614,0.084745763,1,0,0.949943503
1994,NG,Yelloweye,Charter,4,3.636842105,0.267783902,1.36245614,0.593220339,1,0,0.949943503
1994,NG,Yelloweye,Charter,3,3.636842105,0.267783902,1.36245614,0.316384181,1,0,0.949943503
1994,NG,Yelloweye,Charter,1,3.636842105,0.267783902,1.36245614,0.005649718,1,0,0.949943503
2011,NG,Yelloweye,Charter,2,4.136363636,0.417555526,3.835757576,0.084745763,1,0,0.949943503
2011,NG,Yelloweye,Charter,4,4.136363636,0.417555526,3.835757576,0.593220339,1,0,0.949943503
2011,NG,Yelloweye,Charter,3,4.136363636,0.417555526,3.835757576,0.316384181,1,0,0.949943503
2011,NG,Yelloweye,Charter,1,4.136363636,0.417555526,3.835757576,0.005649718,1,0,0.949943503
2021,NG,Yelloweye,Charter,2,2.815384615,0.30857949,2.475753846,0.084745763,0,1,0.000872093
2021,NG,Yelloweye,Charter,4,2.815384615,0.30857949,2.475753846,0.593220339,0,1,0.122093023
2021,NG,Yelloweye,Charter,3,2.815384615,0.30857949,2.475753846,0.316384181,0.071428571,0.928571429,0.056521595
2021,NG,Yelloweye,Charter,1,2.815384615,0.30857949,2.475753846,0.005649718,1,0,0
2015,NG,Yelloweye,Charter,2,5.622222222,0.673460751,4.081944444,0.084745763,0,1,0.000872093
2015,NG,Yelloweye,Charter,4,5.622222222,0.673460751,4.081944444,0.593220339,0,1,0.122093023
2015,NG,Yelloweye,Charter,3,5.622222222,0.673460751,4.081944444,0.316384181,0.071428571,0.928571429,0.056521595
2015,NG,Yelloweye,Charter,1,5.622222222,0.673460751,4.081944444,0.005649718,1,0,0
1999,NG,Black,Private,4,1.748275862,0.139282175,0.562586207,0.02416397,1,0,0.070837109
1999,NG,Black,Private,2,1.748275862,0.139282175,0.562586207,0.296440129,1,0,0.070837109
1999,NG,Black,Private,1,1.748275862,0.139282175,0.562586207,0.633872708,1,0,0.070837109
1999,NG,Black,Private,3,1.748275862,0.139282175,0.562586207,0.045523193,1,0,0.070837109
2004,NG,Black,Private,4,1.993079585,0.035417499,0.362521386,0.02416397,1,0,0.070837109
2004,NG,Black,Private,2,1.993079585,0.035417499,0.362521386,0.296440129,1,0,0.070837109
2004,NG,Black,Private,1,1.993079585,0.035417499,0.362521386,0.633872708,1,0,0.070837109
2004,NG,Black,Private,3,1.993079585,0.035417499,0.362521386,0.045523193,1,0,0.070837109
2018,NG,Black,Private,4,2.185123967,0.083737267,0.848443526,0.02416397,0.446428571,0.553571429,0.028355258
2018,NG,Black,Private,2,2.185123967,0.083737267,0.848443526,0.296440129,0.826783115,0.173216885,0.030624574
2018,NG,Black,Private,1,2.185123967,0.083737267,0.848443526,0.633872708,0.95609258,0.04390742,0
2018,NG,Black,Private,3,2.185123967,0.083737267,0.848443526,0.045523193,0.317535545,0.682464455,0.05500105
2011,NG,Black,Private,4,2.25,0.25,0.125,0.02416397,1,0,0.070837109
2011,NG,Black,Private,2,2.25,0.25,0.125,0.296440129,1,0,0.070837109
2011,NG,Black,Private,1,2.25,0.25,0.125,0.633872708,1,0,0.070837109
2011,NG,Black,Private,3,2.25,0.25,0.125,0.045523193,1,0,0.070837109
2000,NG,Black,Private,4,1.365384615,0.121267956,0.382353846,0.02416397,1,0,0.070837109
2000,NG,Black,Private,2,1.365384615,0.121267956,0.382353846,0.296440129,1,0,0.070837109
2000,NG,Black,Private,1,1.365384615,0.121267956,0.382353846,0.633872708,1,0,0.070837109
2000,NG,Black,Private,3,1.365384615,0.121267956,0.382353846,0.045523193,1,0,0.070837109
2017,NG,Black,Private,4,2,0.274367961,0.6775,0.02416397,0.446428571,0.553571429,0.028355258
2017,NG,Black,Private,2,2,0.274367961,0.6775,0.296440129,0.826783115,0.173216885,0.030624574
2017,NG,Black,Private,1,2,0.274367961,0.6775,0.633872708,0.95609258,0.04390742,0
2017,NG,Black,Private,3,2,0.274367961,0.6775,0.045523193,0.317535545,0.682464455,0.05500105
2021,NG,Black,Private,4,1.502631579,0.077843155,0.460526316,0.02416397,0.446428571,0.553571429,0.028355258
2021,NG,Black,Private,2,1.502631579,0.077843155,0.460526316,0.296440129,0.826783115,0.173216885,0.030624574
2021,NG,Black,Private,1,1.502631579,0.077843155,0.460526316,0.633872708,0.95609258,0.04390742,0
2021,NG,Black,Private,3,1.502631579,0.077843155,0.460526316,0.045523193,0.317535545,0.682464455,0.05500105
2003,NG,Black,Private,4,1.893867925,0.043913765,0.408824779,0.02416397,1,0,0.070837109
2003,NG,Black,Private,2,1.893867925,0.043913765,0.408824779,0.296440129,1,0,0.070837109
2003,NG,Black,Private,1,1.893867925,0.043913765,0.408824779,0.633872708,1,0,0.070837109
2003,NG,Black,Private,3,1.893867925,0.043913765,0.408824779,0.045523193,1,0,0.070837109
2010,NG,Black,Private,4,2.144117647,0.065227727,0.433974956,0.02416397,1,0,0.070837109
2010,NG,Black,Private,2,2.144117647,0.065227727,0.433974956,0.296440129,1,0,0.070837109
2010,NG,Black,Private,1,2.144117647,0.065227727,0.433974956,0.633872708,1,0,0.070837109
2010,NG,Black,Private,3,2.144117647,0.065227727,0.433974956,0.045523193,1,0,0.070837109
2019,NG,Black,Private,4,1.523300971,0.074047076,0.56474586,0.02416397,0.446428571,0.553571429,0.028355258
2019,NG,Black,Private,2,1.523300971,0.074047076,0.56474586,0.296440129,0.826783115,0.173216885,0.030624574
2019,NG,Black,Private,1,1.523300971,0.074047076,0.56474586,0.633872708,0.95609258,0.04390742,0
2019,NG,Black,Private,3,1.523300971,0.074047076,0.56474586,0.045523193,0.317535545,0.682464455,0.05500105
1993,NG,Black,Private,4,1.920833333,0.114085711,0.312373188,0.02416397,1,0,0.070837109
1993,NG,Black,Private,2,1.920833333,0.114085711,0.312373188,0.296440129,1,0,0.070837109
1993,NG,Black,Private,1,1.920833333,0.114085711,0.312373188,0.633872708,1,0,0.070837109
1993,NG,Black,Private,3,1.920833333,0.114085711,0.312373188,0.045523193,1,0,0.070837109
2006,NG,Black,Private,4,2.136526946,0.044771013,0.334742082,0.02416397,1,0,0.070837109
2006,NG,Black,Private,2,2.136526946,0.044771013,0.334742082,0.296440129,1,0,0.070837109
2006,NG,Black,Private,1,2.136526946,0.044771013,0.334742082,0.633872708,1,0,0.070837109
2006,NG,Black,Private,3,2.136526946,0.044771013,0.334742082,0.045523193,1,0,0.070837109
2009,NG,Black,Private,4,2.126282051,0.048399634,0.36543383,0.02416397,1,0,0.070837109
2009,NG,Black,Private,2,2.126282051,0.048399634,0.36543383,0.296440129,1,0,0.070837109
2009,NG,Black,Private,1,2.126282051,0.048399634,0.36543383,0.633872708,1,0,0.070837109
2009,NG,Black,Private,3,2.126282051,0.048399634,0.36543383,0.045523193,1,0,0.070837109
2020,NG,Black,Private,4,1.758333333,0.086867544,0.543309859,0.02416397,0.446428571,0.553571429,0.028355258
2020,NG,Black,Private,2,1.758333333,0.086867544,0.543309859,0.296440129,0.826783115,0.173216885,0.030624574
2020,NG,Black,Private,1,1.758333333,0.086867544,0.543309859,0.633872708,0.95609258,0.04390742,0
2020,NG,Black,Private,3,1.758333333,0.086867544,0.543309859,0.045523193,0.317535545,0.682464455,0.05500105
2013,NG,Black,Private,4,1.34,0.193907194,0.188,0.02416397,0.446428571,0.553571429,0.028355258
2013,NG,Black,Private,2,1.34,0.193907194,0.188,0.296440129,0.826783115,0.173216885,0.030624574
2013,NG,Black,Private,1,1.34,0.193907194,0.188,0.633872708,0.95609258,0.04390742,0
2013,NG,Black,Private,3,1.34,0.193907194,0.188,0.045523193,0.317535545,0.682464455,0.05500105
1994,NG,Black,Private,4,1.666666667,0.096057551,0.221449275,0.02416397,1,0,0.070837109
1994,NG,Black,Private,2,1.666666667,0.096057551,0.221449275,0.296440129,1,0,0.070837109
1994,NG,Black,Private,1,1.666666667,0.096057551,0.221449275,0.633872708,1,0,0.070837109
1994,NG,Black,Private,3,1.666666667,0.096057551,0.221449275,0.045523193,1,0,0.070837109
1998,NG,Black,Private,4,1.709574468,0.070509295,0.467326699,0.02416397,1,0,0.070837109
1998,NG,Black,Private,2,1.709574468,0.070509295,0.467326699,0.296440129,1,0,0.070837109
1998,NG,Black,Private,1,1.709574468,0.070509295,0.467326699,0.633872708,1,0,0.070837109
1998,NG,Black,Private,3,1.709574468,0.070509295,0.467326699,0.045523193,1,0,0.070837109
2001,NG,Black,Private,4,1.956097561,0.068614226,0.19302439,0.02416397,1,0,0.070837109
2001,NG,Black,Private,2,1.956097561,0.068614226,0.19302439,0.296440129,1,0,0.070837109
2001,NG,Black,Private,1,1.956097561,0.068614226,0.19302439,0.633872708,1,0,0.070837109
2001,NG,Black,Private,3,1.956097561,0.068614226,0.19302439,0.045523193,1,0,0.070837109
2005,NG,Black,Private,4,2.108653846,0.050522117,0.265458364,0.02416397,1,0,0.070837109
2005,NG,Black,Private,2,2.108653846,0.050522117,0.265458364,0.296440129,1,0,0.070837109
2005,NG,Black,Private,1,2.108653846,0.050522117,0.265458364,0.633872708,1,0,0.070837109
2005,NG,Black,Private,3,2.108653846,0.050522117,0.265458364,0.045523193,1,0,0.070837109
2008,NG,Black,Private,4,2.026363636,0.058099987,0.371316931,0.02416397,1,0,0.070837109
2008,NG,Black,Private,2,2.026363636,0.058099987,0.371316931,0.296440129,1,0,0.070837109
2008,NG,Black,Private,1,2.026363636,0.058099987,0.371316931,0.633872708,1,0,0.070837109
2008,NG,Black,Private,3,2.026363636,0.058099987,0.371316931,0.045523193,1,0,0.070837109
2015,NG,Black,Private,4,1.655294118,0.055471139,0.26154902,0.02416397,0.446428571,0.553571429,0.028355258
2015,NG,Black,Private,2,1.655294118,0.055471139,0.26154902,0.296440129,0.826783115,0.173216885,0.030624574
2015,NG,Black,Private,1,1.655294118,0.055471139,0.26154902,0.633872708,0.95609258,0.04390742,0
2015,NG,Black,Private,3,1.655294118,0.055471139,0.26154902,0.045523193,0.317535545,0.682464455,0.05500105
1995,NG,Black,Private,4,2.065384615,0.133697973,0.464753846,0.02416397,1,0,0.070837109
1995,NG,Black,Private,2,2.065384615,0.133697973,0.464753846,0.296440129,1,0,0.070837109
1995,NG,Black,Private,1,2.065384615,0.133697973,0.464753846,0.633872708,1,0,0.070837109
1995,NG,Black,Private,3,2.065384615,0.133697973,0.464753846,0.045523193,1,0,0.070837109
2016,NG,Black,Private,4,2.047169811,0.060692889,0.195232221,0.02416397,0.446428571,0.553571429,0.028355258
2016,NG,Black,Private,2,2.047169811,0.060692889,0.195232221,0.296440129,0.826783115,0.173216885,0.030624574
2016,NG,Black,Private,1,2.047169811,0.060692889,0.195232221,0.633872708,0.95609258,0.04390742,0
2016,NG,Black,Private,3,2.047169811,0.060692889,0.195232221,0.045523193,0.317535545,0.682464455,0.05500105
2023,NG,Black,Private,4,1.344594595,0.069884919,0.361408738,0.02416397,0.446428571,0.553571429,0.028355258
2023,NG,Black,Private,2,1.344594595,0.069884919,0.361408738,0.296440129,0.826783115,0.173216885,0.030624574
2023,NG,Black,Private,1,1.344594595,0.069884919,0.361408738,0.633872708,0.95609258,0.04390742,0
2023,NG,Black,Private,3,1.344594595,0.069884919,0.361408738,0.045523193,0.317535545,0.682464455,0.05500105
1997,NG,Black,Private,4,2.01,0.080824829,0.326632653,0.02416397,1,0,0.070837109
1997,NG,Black,Private,2,2.01,0.080824829,0.326632653,0.296440129,1,0,0.070837109
1997,NG,Black,Private,1,2.01,0.080824829,0.326632653,0.633872708,1,0,0.070837109
1997,NG,Black,Private,3,2.01,0.080824829,0.326632653,0.045523193,1,0,0.070837109
