"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"B0_ye_inits",-0.314234471288952,0.419250817780956,0.29584497445017,0.962302918016023,0.930977684344242,0.792611773048152,1.01462028057518,0.813006885139192,0.882392363821453,0.771991237338814,0,0,0,0,0,0
"B1_ye_inits",0.0892990123376123,1.10655265059312,0.714940566419444,1.09288013221086,3.33768761778193,1.51862271779965,0.00997719466781,1.45465400550954,1.39404365980994,2.26597040787354,0.5,0.5,0.5,0.5,0.5,0.5
"B2_ye_inits",-0.276026197561321,-0.730790359126381,0.0706254385520241,-0.445566138537367,-0.66018664521371,-0.123965209457038,-0.364025180734242,-0.464672823126489,0.0713250556975832,-0.5843631567075,-0.870147149280536,-0.42852860086953,-0.206529528823819,-0.477764326499434,-0.544834311704501,-0.131866962778645
"B3_ye_inits",21.3958784743742,28.7626064906274,31.7799600633535,27.4449234596317,32.4702780229356,39.1820723893451,28.7668169078432,29.5546878440933,36.3854515416621,29.5858334322584,35,35,35,35,35,35
"B0_pelagic_inits",1.31956478471519,1.31956478471519,1.31956478471519,1.31956478471519,1.65473490761985,1.65473490761985,1.65473490761985,1.65473490761985,1.65473490761985,1.65473490761985,2.55961776110182,2.55961776110182,2.55961776110182,2.55961776110182,2.55961776110182,2.55961776110182
"B1_pelagic_inits",0.995287358567316,0.142956500299813,1.03139371666763,1.15462685433151,1.11088766797681,0.268802269824626,0.111938950407517,0.557844084558124,1.44949300836601,1.01579487787207,1.52663799115842,1.62940491762384,1.5094809661591,1.73964311373805,2.19463999679464,2.08088894309285
"B2_pelagic_inits",0.173470382500413,-0.597262314584409,-0.430105742736706,-0.267818696430866,-0.406459045686288,-0.216141984072435,-0.531231693615664,-0.356306633408741,-0.166195934968622,-0.349942192115977,-0.32163009563236,-0.597947228934736,0.0670386902138323,-0.428916555989073,-0.437210662567144,-0.291954244059978
"B3_pelagic_inits",22.380538774318,27.5540741843725,30.9354285635012,24.5292932364504,29.4254787203343,26.2560940170433,23.8370994542243,28.1056200903323,26.787559867719,21.838514590238,35,35,35,35,35,35
